Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Collision,pred
0,0,5,0,4,4,A,36.676179137257655,20.657137248001955,B,1,A,0,0,5,1,4,1,C,69.40883299550298,18.11113564313591,C,1,B,Нет,0
1,0,4,1,1,2,A,83.1578718339525,5.667017438319732,A,0,C,1,0,1,0,1,3,A,23.047974717415443,49.69920547475867,C,1,A,Нет,0
0,1,5,1,1,5,D,58.85575469902591,25.587770016047195,D,1,C,0,0,2,0,4,3,B,10.479945655088509,66.98030345468081,B,1,B,Нет,0
1,0,4,1,1,5,D,37.13563249866812,21.97939734428719,B,1,D,0,0,5,1,1,4,A,49.71270172481702,23.26977564079463,B,1,D,Да,0
0,0,5,1,3,1,C,74.36482298879591,58.91102918796247,A,1,B,0,0,2,0,5,1,B,86.71206237641533,20.369250092264977,B,0,D,Нет,0
1,0,1,0,5,4,D,31.761496593454154,5.485665517419736,B,0,C,0,1,5,0,5,3,D,91.184310315618,6.467304210492452,C,1,B,Нет,0
1,0,5,0,3,3,B,2.778480031716546,16.19120065008096,A,0,B,0,0,2,1,5,3,B,32.2568134535442,10.330796965706856,D,0,C,Нет,0
1,0,3,1,2,1,A,22.57594521209374,42.28251903108837,A,0,D,1,1,5,1,3,3,A,84.21596962796521,33.89884069272194,D,1,A,Нет,0
1,0,4,1,3,1,B,79.18144553375659,92.1998132580534,A,1,C,1,1,2,1,5,5,B,87.19069259913888,5.814869002509926,D,1,B,Нет,0
0,1,3,1,4,1,C,10.999805071114588,61.42823381484918,B,1,C,0,1,2,0,2,3,A,56.777573491170806,96.93001916820168,B,0,C,Нет,0
1,1,4,0,3,5,B,27.85753841143545,96.7981327366246,D,1,C,1,0,4,1,1,4,A,52.960401194464765,61.09768295129136,C,1,D,Нет,0
1,0,2,0,4,5,B,3.411772477974906,21.193690660715536,C,0,A,1,0,5,0,2,3,A,34.57478599648181,24.450748540825472,C,0,C,Нет,0
1,1,1,0,3,4,D,6.71062809033689,24.41658763243496,D,0,C,1,1,2,0,3,2,D,22.04011470719657,45.76385196380299,D,0,B,Да,0
1,0,3,0,1,2,B,94.105245643166,28.35144967559876,B,1,B,0,1,3,1,2,3,B,77.18839532985822,92.5758072508886,D,1,A,Нет,0
0,0,3,1,1,5,A,49.29517963001733,72.27644333492412,C,0,B,1,1,2,1,5,2,B,92.01499093734368,19.537836316727773,D,0,A,Нет,0
1,1,3,0,3,4,D,57.236995370240166,90.2667298590186,A,0,B,0,0,4,0,3,4,C,9.181122056779,66.35487793639328,B,1,D,Нет,0
1,1,4,0,3,5,D,65.47079030509582,86.30567912235391,A,1,A,1,1,3,0,1,4,B,75.96709770123557,3.598871580362384,D,0,D,Нет,0
0,0,4,0,4,2,C,52.16153462900424,62.92244061908395,D,1,D,0,1,1,0,3,2,A,26.11799464735799,89.27203777954925,C,1,A,Нет,0
1,1,1,1,5,1,C,58.664624905404224,32.92939003710929,B,1,A,0,1,2,1,3,5,A,12.940030410184477,89.68697902107411,C,1,B,Нет,0
1,1,3,1,3,2,B,89.70042753138995,12.83702817634561,C,0,C,1,1,1,0,1,2,B,86.14361772623245,36.97129515383713,B,1,A,Нет,0
0,0,5,1,2,1,B,46.99249999635854,77.9854747601792,C,0,D,1,1,5,0,4,4,A,40.147846992548864,67.15957244770414,D,0,C,Нет,0
0,0,2,1,3,3,B,94.32124702054192,5.568654373079484,D,0,C,1,0,1,1,1,5,C,55.6974583372305,25.9935962804795,B,1,A,Нет,0
0,0,4,0,2,4,A,83.82923353935827,37.92580947465984,A,0,A,1,1,3,0,5,1,C,12.418239128637786,67.53440667814004,B,0,A,Нет,0
0,1,1,0,2,3,C,71.39693787625632,91.4184893759288,D,1,D,1,1,1,1,4,5,C,80.85570896400337,76.05263907206664,A,1,C,Нет,0
1,1,3,1,2,5,A,52.76217781636618,14.046233692088917,A,1,C,0,1,1,1,2,5,A,14.935356485750162,88.50218637566759,D,1,A,Да,0
1,1,3,0,4,3,A,5.583133786015959,72.78278479082604,A,0,B,1,0,4,1,3,5,B,31.40598281209449,4.026007888455174,C,0,C,Нет,0
1,0,4,1,1,1,A,25.576116319596032,74.31343744923257,B,0,D,0,0,5,1,3,1,B,21.310819123614124,34.85043931250118,D,0,D,Нет,0
1,0,4,1,3,3,D,72.21654568999668,60.84836982715274,D,1,A,0,1,5,1,2,1,D,14.666053102877418,54.90294766111905,A,0,D,Нет,0
0,0,4,0,4,2,C,24.82367861078827,29.00488679974704,D,0,C,1,1,5,1,1,2,D,22.387374936977636,2.0096273277657617,A,1,C,Нет,0
0,1,2,1,5,5,C,60.6793528615794,85.88805440162848,C,0,D,1,1,4,1,3,4,C,17.948774687307857,31.5275937453218,D,1,D,Нет,0
0,1,3,0,1,4,D,97.86120950113924,59.30621357714989,A,1,C,1,0,4,0,4,1,A,43.999903352941,95.98933861903105,B,0,C,Нет,0
1,0,2,0,5,2,A,13.725702582545118,61.815143311803645,D,0,A,1,0,4,1,1,1,D,30.95981386138488,9.345937789563097,B,0,D,Нет,0
1,1,1,1,4,5,B,97.12906329157524,99.07679846991154,A,0,A,1,1,2,0,2,5,A,70.79196540575212,79.35676244309266,C,0,C,Нет,0
0,1,3,0,3,5,A,45.15288513191008,52.54380663615613,B,1,D,0,0,5,1,1,5,C,87.14921858697583,5.177970808254406,A,1,B,Нет,0
0,1,3,1,4,3,B,45.82685587595612,27.72459861681521,A,0,B,1,0,4,0,5,3,C,51.10331112722783,36.16705361890064,C,1,C,Нет,0
0,0,4,1,5,5,A,54.18996917200979,77.5847139762081,A,0,A,1,0,1,1,2,1,C,89.4195293370555,33.44507802043645,B,1,B,Нет,0
1,0,1,1,1,5,A,57.75955003623948,84.27453173770456,D,1,C,1,0,2,1,3,2,C,44.351989271804925,13.042032024584447,A,0,A,Нет,0
1,1,2,1,2,3,D,10.442829496962547,57.05127160539858,D,1,D,1,1,5,1,1,2,B,26.434617807735428,4.052955741815934,B,0,D,Нет,0
0,1,3,0,1,2,A,39.1727605313751,26.896121780899097,A,1,A,1,1,3,1,2,4,C,89.07983454608231,6.961088054316534,D,1,A,Нет,0
1,1,1,1,2,2,C,73.80141126574966,4.4637722002662255,C,1,B,1,1,4,1,5,4,C,86.80620510668155,91.28703900560318,B,0,D,Нет,0
1,0,2,0,1,5,D,17.801705920949907,84.31165994747472,C,0,B,0,1,2,1,5,1,B,14.988973130273653,10.142025114165865,D,0,A,Нет,0
1,1,4,1,4,5,D,37.59754480020074,49.55886027052772,A,1,C,1,0,2,1,2,3,A,85.97102008729063,51.307219530555074,C,0,D,Нет,0
0,0,3,0,2,1,A,99.59707894855256,53.42538499568592,A,0,D,0,0,3,0,4,3,B,56.09093588761932,5.646837372023428,B,1,C,Нет,0
0,0,1,0,1,3,D,67.7967246195697,34.15678656236,D,1,B,1,0,3,1,3,5,D,57.175956612119485,31.70344954733349,A,0,C,Нет,0
1,0,4,1,3,1,B,80.84666578725347,17.663995503307394,D,1,A,1,0,3,1,2,3,D,90.58304538762782,29.99126193093984,C,0,B,Нет,0
0,1,4,1,3,3,D,12.10173592439945,37.50375849494233,C,0,C,1,0,4,1,1,1,D,52.19007180000707,54.566517470162765,B,1,B,Нет,0
0,0,1,1,5,3,A,55.2752716458047,82.2193951144763,D,0,A,1,0,3,0,1,2,A,20.378440204248893,75.57886242705138,D,1,A,Нет,0
0,1,3,0,2,3,B,39.6015039011186,33.10993793322512,A,0,B,0,0,3,0,4,1,B,74.91569769920082,39.6231811551592,B,1,B,Нет,0
0,0,2,0,1,5,D,90.91161291539731,38.636608785188486,D,1,D,1,1,3,0,1,3,C,3.3973392645490152,29.717079724035106,C,0,B,Нет,0
1,1,3,1,2,2,D,92.39941735265734,19.39149947307277,A,1,C,0,0,1,0,3,4,B,74.50456763671514,72.71656817560559,C,0,C,Нет,0
0,1,4,1,1,3,C,28.84803269978653,20.29469445462625,A,1,B,0,1,2,1,3,1,B,62.715408955387566,27.740742098309155,A,1,C,Нет,0
1,0,2,0,5,5,D,10.081045228914707,44.217329112864654,D,0,B,0,0,5,0,1,4,C,53.02782995889884,67.06727907231878,A,0,C,Нет,0
0,0,3,0,4,3,D,45.31227115527994,41.90639588461052,C,0,A,0,0,5,1,2,3,D,63.64372402459606,60.00507278121211,C,0,C,Да,0
0,0,1,1,3,5,B,84.15279702356247,16.83129968614231,C,1,B,0,0,2,0,5,4,B,11.626669078497788,99.02311007834464,C,0,C,Нет,0
0,1,1,0,4,1,D,28.55582235245967,81.58648011329662,C,0,D,0,0,5,0,1,3,B,80.15576396131807,56.92480944529672,C,0,C,Нет,0
0,1,3,1,4,4,B,80.19580431841662,45.57054357303459,A,0,C,0,0,1,0,4,5,A,52.72165670382103,96.10262898922556,C,0,B,Нет,0
0,0,1,1,1,5,B,87.74182343332323,76.435330165711,A,1,B,0,0,1,1,1,5,B,33.764278368203435,4.644124741489786,D,1,C,Да,0
0,0,3,0,2,3,B,21.14980223279765,46.33945100500413,B,0,A,1,1,4,0,3,3,D,25.970507089976024,82.95167281009894,A,0,C,Нет,0
0,0,2,1,2,2,D,56.26845570014903,56.07250758458876,D,0,C,1,0,2,0,4,1,B,58.55771796167446,6.23441188715852,B,1,D,Нет,0
0,1,4,1,1,3,C,47.50255006130006,8.526211086082592,D,1,C,0,0,3,1,4,3,A,67.23857752281668,83.6101272533051,A,1,C,Нет,0
1,0,3,1,5,4,A,69.42740342933888,71.90162523147838,B,0,B,0,0,2,1,4,2,C,95.34508690518676,39.788328794992246,A,1,A,Нет,0
1,0,2,1,2,1,A,46.077992680490034,3.15576069606176,D,1,C,0,0,1,0,2,5,C,44.46583346325055,56.18223897403817,B,0,A,Нет,0
0,1,1,0,1,1,A,99.06159907327353,48.63538761623506,D,0,A,1,0,1,0,2,2,C,12.347504026868185,33.69611953439636,D,0,B,Нет,0
1,1,2,1,1,4,D,51.69196686315893,6.063166277109167,B,0,B,0,0,1,0,2,3,B,36.00938524092319,84.15938213910239,D,1,B,Нет,0
1,0,2,0,4,3,D,68.00693832802565,21.21379544436869,D,0,B,1,1,3,1,3,2,A,20.52448119966701,68.04535363372939,B,1,A,Нет,0
1,0,4,1,4,1,A,12.1611160445107,94.75755516154253,C,0,C,1,1,4,1,3,1,C,23.04932974948831,43.90505428143824,A,0,A,Нет,0
0,1,4,0,2,4,D,36.00486105191758,99.3166033282162,D,1,D,0,0,5,0,2,4,A,58.97351328287645,72.95647714040435,D,0,B,Нет,0
0,0,2,1,2,2,C,66.07881339781055,87.64465511823985,B,1,A,1,0,5,1,5,1,C,32.1292920379586,62.06706716155902,C,0,B,Нет,0
1,0,1,1,2,5,C,95.22418386091962,16.962100311992156,A,1,B,1,0,4,1,1,2,A,28.09759167277026,8.959465226257912,A,0,D,Нет,0
0,1,4,1,1,1,D,99.57984884067989,53.85593667665661,C,0,C,1,1,3,1,1,4,A,76.40849903395429,36.73696568214052,B,1,B,Нет,0
1,1,2,1,5,2,D,53.70885971416143,94.64961103550472,C,1,C,1,0,5,0,1,1,C,38.044780778618616,21.053644270760877,A,1,D,Нет,0
1,1,5,1,5,4,D,42.58938078480039,65.53358498125307,C,0,D,1,1,1,0,1,4,C,7.385897001945585,16.913338350426987,C,1,D,Нет,0
1,0,1,1,1,4,B,9.291490093079746,55.71180971737988,B,1,B,0,1,2,0,4,5,A,92.0879525538534,40.21388959603583,B,0,B,Нет,0
1,1,2,1,5,5,D,68.76633241848307,96.39627435359571,A,1,C,0,0,3,1,3,3,C,51.58736592776949,45.59334866331833,B,1,B,Нет,0
0,1,2,1,4,2,C,62.253713406184495,54.68023609718843,A,0,D,1,1,4,0,3,5,B,91.47033753069212,28.449137867173903,D,1,C,Нет,0
0,1,5,0,4,2,D,63.57023680900939,2.158792518696795,A,0,B,0,1,4,1,5,3,D,61.68236454287141,19.91188380882109,D,1,B,Нет,0
1,0,4,1,5,2,A,99.81424388570083,84.62587210265588,B,1,B,0,1,2,0,2,4,D,7.212688247836296,55.26190285297008,B,0,C,Нет,0
1,1,2,0,2,4,C,42.50788152297002,52.39786927285208,C,0,C,0,1,5,1,4,4,B,21.619881844439128,95.545205689924,C,0,A,Нет,0
1,1,1,1,5,4,B,82.65224571555152,25.994125054319785,C,1,D,0,1,3,1,5,4,B,83.79391634524234,91.47536555155943,A,1,B,Да,0
1,0,1,1,4,1,D,41.64165782785933,51.658342090284094,C,1,D,1,0,4,1,4,3,A,47.93486467777327,64.48607721139994,A,1,C,Нет,0
0,1,1,0,2,5,C,4.486136613275416,65.05929650278553,D,1,A,0,0,3,1,1,1,B,35.334026693704324,15.48262113528489,B,0,D,Нет,0
0,1,5,0,1,4,A,66.56377491486626,86.60135840431313,A,0,B,1,0,5,1,2,1,D,20.70974285442353,25.7652310023079,D,0,B,Нет,0
1,0,2,1,1,1,D,83.25590639571081,66.73584146407036,C,0,A,1,1,4,0,2,2,D,5.2439138559312815,93.47004346138633,B,0,C,Нет,0
0,1,1,1,2,4,C,63.47252172148322,68.2945907491074,C,0,A,1,1,1,1,2,1,D,27.986677402745187,59.286078353399006,C,0,D,Да,0
0,1,4,0,2,4,C,34.494347088399,82.79455047388133,C,0,A,0,0,1,0,3,2,B,49.99393747418816,43.121081690401134,C,1,B,Нет,0
1,0,4,1,5,1,C,75.96201055123369,93.31180569369836,A,0,A,1,0,1,0,5,2,B,91.4815472103584,91.796609553836,C,1,C,Нет,0
1,1,5,1,1,2,A,85.14305924276475,20.967910020851622,D,0,B,1,0,2,0,1,4,A,87.23577394471342,76.55068301744255,C,0,D,Нет,0
1,0,4,1,1,2,D,51.24509237286935,31.379637535897885,D,1,A,0,0,1,0,1,1,C,88.41233466633663,28.199473663208828,B,1,B,Нет,0
1,1,2,0,2,4,B,28.062879641793916,30.65089837478913,B,0,B,1,1,3,1,3,1,A,91.03546413711857,76.38879583335624,B,0,D,Нет,0
1,1,2,1,1,4,D,30.52071408957565,58.24456226428152,D,1,C,1,1,5,1,3,4,D,38.2354438269346,96.8322768118192,B,1,C,Да,0
1,0,1,1,1,3,B,18.730993249210748,6.001722325048919,D,0,D,0,0,1,0,1,3,A,86.42624123494905,2.6694916572482352,B,0,C,Нет,0
0,0,4,1,2,1,C,4.526275890058862,87.37222283746517,C,0,B,1,0,3,1,1,1,D,38.50179957829234,89.25977484838458,B,0,C,Нет,0
1,0,5,0,3,5,D,41.52462555569345,54.38131358868077,B,0,D,1,1,4,0,1,3,B,97.3722741654552,43.21095750703663,A,1,C,Нет,0
1,1,1,1,3,4,C,19.4843161708395,54.068088726869135,B,1,A,0,0,5,0,3,5,C,70.1726513776728,87.35656777223508,C,0,D,Нет,0
0,1,1,0,3,4,A,14.591583719526025,68.82414797273827,C,1,C,1,0,3,1,3,3,B,13.932783873924182,53.77505184691584,C,0,B,Нет,0
0,1,2,1,4,1,D,69.76920695582521,34.17990370073872,C,1,A,1,1,1,1,2,2,C,35.494068726461315,74.26396952503346,D,0,B,Нет,0
0,1,5,1,4,1,C,44.70782181246857,29.31049446568453,A,0,C,0,0,1,0,1,5,D,57.68911186058876,91.41465203819862,C,1,C,Нет,0
0,1,5,0,1,4,D,26.273169355394977,21.916677040507302,D,1,D,0,1,3,1,1,3,A,30.823869146609265,62.122453390441855,C,0,C,Нет,0
0,0,1,0,1,3,A,32.05987086151537,50.78432292852067,A,1,D,1,0,2,1,3,5,B,1.4582045308735303,42.00353309788074,C,1,A,Нет,0
1,0,1,0,4,3,A,85.36270576925111,11.123006628498388,C,1,D,0,0,2,1,3,5,A,67.21100933383596,78.06700341853006,A,1,A,Нет,0
1,0,5,1,5,1,A,31.80374262601397,12.001893315114998,B,0,C,1,0,3,1,4,1,D,59.875110982765534,31.398523213471176,C,0,A,Нет,0
0,0,4,1,1,1,C,66.70540372582336,48.09023091861503,A,0,C,0,0,3,0,1,3,D,44.55485667081117,68.99953481204608,B,1,C,Нет,0
1,0,1,1,5,3,B,32.64367927358257,43.566200705872085,C,0,C,1,1,3,1,5,5,B,36.179717265167234,99.18978141263132,B,1,D,Нет,0
1,1,2,0,3,3,B,17.994384841413,43.80023375048112,A,1,B,0,0,4,0,1,2,C,78.34681205585822,97.33390546402894,A,0,C,Нет,0
0,1,1,1,2,4,C,18.036029241413388,98.48868983269816,C,1,A,0,1,2,1,2,2,C,13.4942769455479,35.82669397655539,C,1,B,Да,0
1,0,3,0,3,2,B,45.36596764897121,15.650700232555714,A,1,A,0,1,1,1,2,1,A,43.15557386166331,0.0891506823394117,C,1,D,Нет,0
1,1,1,1,4,5,C,74.87362112817965,83.2600469924705,B,0,B,0,1,5,0,1,2,B,51.80117115780347,37.8725064766686,A,0,D,Нет,0
0,0,1,0,2,2,C,14.05469999649801,32.24520431947352,A,0,A,0,1,5,0,1,4,A,91.60035384154315,77.5262131439469,D,0,D,Нет,0
0,0,3,0,1,5,A,68.56659840664602,36.87964663344149,A,0,C,0,1,2,1,3,1,C,98.93404134521462,54.91242469056632,D,0,B,Нет,0
1,1,5,0,3,2,A,82.42954886089485,44.20823214204306,A,0,A,1,0,5,1,2,3,A,12.19801305881636,62.688068304556445,C,1,C,Нет,0
0,1,2,1,1,2,A,76.97647764049835,30.70063232530581,D,1,D,1,1,4,1,1,4,C,36.53885053766472,67.83105297499009,C,0,B,Нет,0
0,0,5,1,5,4,A,1.306737158626381,53.83197816679942,A,1,A,0,0,4,0,5,5,A,43.59204509425171,74.85716560543172,C,0,B,Нет,0
0,1,1,1,2,1,B,54.66531470161633,91.79181053058876,B,1,C,1,1,5,0,2,1,C,72.91511147968961,93.1456439334184,C,0,D,Нет,0
1,1,2,1,4,1,D,54.03629189823895,31.68594560122573,D,0,B,1,1,2,1,2,3,D,49.293528501915965,25.6196237719372,B,0,D,Да,0
1,0,5,0,2,5,C,14.101213993163086,42.22183536742665,D,0,A,0,0,3,0,5,3,A,79.16467942243413,71.54793529982348,C,1,C,Нет,0
1,1,5,0,2,4,B,46.02246964898794,49.1023572929806,D,0,D,0,0,5,0,3,2,B,54.257393133446655,80.90277889883869,D,1,C,Нет,0
1,1,4,0,3,5,B,7.264841929882837,62.68884039160644,B,0,C,1,1,1,0,4,3,B,80.34966231804775,42.38916989070777,A,1,D,Нет,0
1,0,3,1,3,4,D,41.881253958369726,46.1026801411146,C,1,B,0,0,5,0,1,2,A,11.357910453352805,4.415304014993405,D,0,D,Нет,0
1,1,5,1,5,5,B,60.45745824577824,51.92680825920257,A,0,B,1,1,1,1,2,1,A,20.46480471577173,70.93914085613743,C,0,A,Нет,0
1,0,4,1,2,4,B,46.80860305891454,55.32061286893466,B,1,C,1,0,2,1,5,2,B,82.3146778936918,24.77268550076156,B,0,C,Да,0
0,1,5,0,3,4,C,67.57599713812607,57.89661544211019,A,1,A,0,1,4,1,3,5,D,79.16651868096233,64.68665187913263,B,1,C,Нет,0
1,0,2,1,3,1,B,17.55809311583947,80.09294358905694,D,0,B,1,1,1,0,5,3,C,8.080969729770548,44.980685055696135,C,0,B,Нет,0
0,0,4,1,3,2,C,9.87046302193656,26.29674036153543,C,0,C,1,1,1,1,1,5,C,15.600226836116992,76.97597055367109,C,1,B,Нет,0
0,0,1,1,5,3,A,50.63990392381441,29.507485696795037,A,1,B,1,0,2,0,3,5,A,12.193910931156482,60.54053862578391,A,0,D,Нет,0
1,0,2,0,3,3,B,60.91329331921085,42.70594408177052,A,1,A,1,0,3,1,2,4,C,72.38327971016646,41.6747037617892,B,1,C,Нет,0
1,0,5,1,4,4,C,10.066582968204209,12.28902796564071,D,1,B,1,1,4,0,3,4,B,86.63735001247949,5.874504074168119,D,0,A,Нет,0
0,1,3,0,3,4,D,64.46045385794817,37.70875753030809,A,1,C,1,1,2,0,5,4,C,6.418003171012576,83.38647141471344,C,1,C,Нет,0
1,0,1,0,3,1,B,49.379433558255,32.25583297403504,A,0,D,0,1,4,0,3,5,C,48.78650223983328,23.128339540890277,A,0,B,Нет,0
0,0,1,1,5,5,B,81.1454576611636,66.92627882043296,C,1,B,0,0,5,0,5,1,D,11.65543367291646,0.142890986244859,B,0,A,Нет,0
1,0,3,1,4,4,D,59.20483090022135,76.63620503922746,C,1,D,1,1,3,0,4,3,B,66.74524505870008,29.975436532804512,D,1,C,Нет,0
0,0,5,1,4,3,B,67.78661890106218,63.00982941084302,B,1,D,0,1,3,1,4,5,D,76.12341036922864,83.2682401088033,D,1,C,Нет,0
1,0,1,1,2,5,B,79.65770798701273,19.16020940740838,C,1,B,1,0,2,0,1,5,C,90.80196301861422,22.99706512588252,D,1,C,Нет,0
1,0,2,1,3,1,C,3.838856065402929,28.123842777426344,C,0,B,1,0,4,0,2,3,B,28.03663911617035,80.55999988091233,C,0,A,Нет,0
1,1,4,1,5,2,D,0.0955865112989839,42.05539017717469,D,0,A,1,1,5,0,4,2,B,84.27424332732876,0.6758780038100043,D,1,C,Нет,0
0,0,4,1,3,2,A,58.232415357100855,18.07482112543409,A,0,C,1,0,2,1,4,1,C,45.26963446696392,11.908636287064668,C,1,B,Нет,0
0,0,3,1,3,4,A,72.43491684478302,18.16842603518689,D,0,B,1,0,4,0,5,3,A,48.25800304580816,26.207364907324127,D,1,A,Нет,0
0,0,4,0,4,5,D,50.12882078169953,64.9324276446302,C,0,C,1,0,5,0,1,2,B,58.519949036039655,88.26457507641472,D,0,C,Нет,0
0,1,1,0,1,3,A,87.38297773017092,34.87970872951782,B,0,A,0,0,1,1,5,1,C,11.879763410114784,25.99199106553344,B,0,A,Нет,0
0,1,3,0,4,2,D,70.55164591853011,60.83390587398704,B,1,C,1,0,5,0,3,3,C,54.4703312867837,95.08077590498384,A,1,C,Нет,0
0,0,3,0,3,2,A,4.582798994101134,32.75131616361201,A,0,C,1,1,5,0,4,2,D,70.58594803184512,90.05747773573428,A,0,C,Нет,0
0,1,3,0,5,3,D,78.07507434812617,74.0463411318577,A,1,C,0,0,2,1,2,3,C,12.408937544605102,82.65288609114492,A,1,D,Нет,0
1,0,1,1,5,3,C,66.66717794682742,36.46117226473129,A,1,D,1,0,3,0,5,2,C,11.02658458024478,14.223059302117512,B,1,B,Нет,0
1,0,1,0,1,1,B,53.282434715896265,57.946657491474575,B,1,D,0,1,4,0,4,1,C,77.31738980515135,58.31564359873258,D,0,B,Нет,0
1,1,3,1,5,2,C,35.214219196755835,0.5793585050967165,C,1,D,1,0,3,1,4,4,A,2.9384527367344093,7.14908096830812,D,0,B,Нет,0
1,0,1,0,2,4,B,47.24412298744491,73.55133155263434,D,0,A,0,1,5,1,4,3,D,90.70789454692463,24.67596271184029,B,1,B,Нет,0
1,0,4,1,1,1,D,61.686278439365125,8.419733092692905,A,1,A,1,1,1,0,4,3,C,99.4020056639654,93.33130879149154,B,1,D,Нет,0
1,1,5,1,2,1,B,42.70269009143447,16.015376307659302,D,0,B,1,0,3,1,1,1,D,44.567537043543815,87.56814408499895,B,1,A,Нет,0
1,1,1,1,1,4,B,26.8896545623845,56.84722527388898,C,0,B,1,1,5,1,4,3,B,82.29283603906447,1.1529968087329645,D,0,C,Нет,0
0,1,1,1,2,5,B,61.12354818512279,5.775575117647969,C,1,B,0,0,2,0,1,2,C,35.80064514557956,25.598213793309966,C,0,C,Нет,0
0,0,2,0,1,2,A,54.5282349372563,52.90455076764064,D,0,C,0,1,3,1,5,5,C,24.39057862085243,5.074490661762054,A,0,D,Нет,0
0,0,2,1,4,5,D,3.6474815029984073,51.06303414840314,A,0,D,0,0,3,1,5,2,D,8.368107653692004,23.150826950295787,D,1,D,Нет,0
1,1,2,1,4,4,A,67.5573343083762,29.673207186791785,C,1,A,0,0,3,1,2,5,D,30.841690536093303,84.18300042633663,D,0,A,Нет,0
1,0,4,0,5,4,D,27.57181193696311,93.13396161756044,B,1,D,1,0,2,0,5,5,C,99.69105824832806,45.31104896654024,A,1,C,Нет,0
1,1,4,1,5,2,B,35.551429383307934,62.05683966779624,D,0,C,1,0,3,0,3,2,D,62.58660571916287,66.42642968900641,B,0,B,Нет,0
1,0,1,0,5,5,B,28.33437023809462,15.015392702329466,C,0,C,1,0,3,1,3,1,D,0.0123646690467937,22.012184489447684,B,1,A,Нет,0
1,1,2,0,2,4,D,58.7627975828231,32.51912363187831,C,0,A,0,0,5,0,4,2,D,96.90112977119564,47.495331112692426,B,0,B,Нет,0
1,0,5,0,1,4,D,1.4744988233570844,3.897456944889066,A,0,D,1,0,4,1,4,3,A,32.60015823325888,97.90707054845424,A,0,C,Нет,0
1,1,3,0,3,3,B,48.277081680073685,14.475629639210709,D,1,B,1,0,4,0,2,4,A,18.03284599909635,90.5046172421229,D,1,D,Нет,0
0,1,3,0,2,5,A,58.55385656328219,21.562285977924837,D,0,C,1,0,3,0,4,5,A,95.87593214548065,20.350681327137863,C,0,C,Да,0
0,0,3,0,2,3,A,39.21807756782982,91.54013618119124,A,1,D,0,1,1,0,2,4,B,18.542710365109404,34.3844060279038,C,1,B,Нет,0
0,1,1,1,4,1,B,78.56176590601501,12.37256306204002,D,1,B,1,0,1,0,5,4,D,22.201450166021363,36.85607060341199,B,1,D,Нет,0
0,1,1,0,1,1,A,47.39707336042094,42.841176028826325,B,1,A,1,1,2,1,4,3,C,43.61692278496303,34.22475004583349,A,0,D,Нет,0
1,1,4,0,1,3,D,27.496296314080627,10.261018732246075,B,1,A,0,0,3,1,5,5,D,34.84082573033137,2.3016239924416704,A,0,A,Нет,0
1,0,5,0,4,1,A,80.95696013032867,93.44987455326462,D,1,D,0,1,4,0,4,1,A,92.50761183728302,10.727723293327108,D,1,A,Да,0
0,0,2,0,3,1,A,41.85174615148174,93.22818698784272,B,0,D,0,1,2,0,1,4,D,81.49331398883444,78.86958056391563,A,1,A,Нет,0
1,1,5,1,4,5,A,16.82742889987875,6.437652838484842,B,0,D,1,1,3,1,1,2,C,6.264525063788207,67.14344417360388,D,0,B,Нет,0
1,1,1,0,3,2,C,15.36515780061506,27.501641687953114,D,0,B,0,0,5,1,4,5,C,12.507727504509214,10.09589113052457,B,1,B,Нет,0
1,1,1,0,1,3,B,59.71145180257557,44.88979090484547,D,1,D,1,0,3,0,4,2,C,61.28365111462404,93.80900525540784,B,0,D,Нет,0
1,1,5,0,2,2,C,70.75573432703075,48.60273710992713,C,0,B,1,1,5,1,5,5,D,54.96992315196382,9.692883452279554,B,1,D,Нет,0
0,1,1,0,3,2,A,73.63655292171691,7.526858100732436,A,0,B,1,0,2,0,1,4,B,27.45578656512673,10.488918040605032,D,1,A,Нет,0
0,0,4,0,1,3,A,37.14525242085942,8.064863734373018,B,1,C,1,0,3,1,4,2,C,67.9714597049436,3.1141655353395303,B,1,D,Нет,0
1,0,2,0,2,5,C,29.79277530912652,97.22536079057537,D,0,D,0,1,4,0,1,5,D,97.47519469557687,80.55172132783859,C,1,D,Нет,0
1,1,1,0,3,2,A,79.76880322164756,99.5677873803372,D,1,D,1,1,3,0,3,2,B,14.45702367327032,73.03262032727838,A,1,C,Да,0
0,1,5,0,4,1,A,66.44987557097528,34.75197433962533,C,0,B,0,1,2,0,5,3,D,56.42141148754983,78.61505669278758,C,1,A,Нет,0
0,1,4,0,4,4,C,6.895463246589362,5.324766750520937,C,1,A,1,0,4,1,3,3,A,19.260391257469045,54.05083551111552,A,1,C,Нет,0
0,0,1,1,5,5,D,5.2891649309334765,6.909677479607568,B,1,D,0,1,5,1,3,3,D,59.068790393552575,94.05443319828744,C,0,A,Нет,0
